Venue,Division,Season,Date,Round,URL,Player,First Thrower,Opponent,Leg,Total Darts,Result,Throw_1,Throw_2,Throw_3,Throw_4,Throw_5,Throw_6,Throw_7,Throw_8,Throw_9,Throw_10,Throw_11,Throw_12,Throw_13,Throw_14,Throw_15,Throw_16
Ruislip,,,22-11-2025,Last 16,https://www.dartsatlas.com/matches/VKIFRagSJShC,Charlie Hardie,Second,John Mcdermott,4,24,LOST,100,45,100,60,40,41,70,25,,,,,,,,
Ruislip,,,22-11-2025,Last 16,https://www.dartsatlas.com/matches/VKIFRagSJShC,John Mcdermott,Second,Charlie Hardie,5,27,WON,43,81,26,45,85,42,99,60,20,,,,,,,
Ruislip,,,22-11-2025,Last 16,https://www.dartsatlas.com/matches/VKIFRagSJShC,Charlie Hardie,First,John Mcdermott,5,27,LOST,27,57,83,57,85,47,26,39,40,,,,,,,
Ruislip,,,22-11-2025,Last 16,https://www.dartsatlas.com/matches/TlxofiHVswy5,Harry Campbell,Second,Charlie Green,1,15,LOST,81,40,82,32,41,,,,,,,,,,,
Ruislip,,,22-11-2025,Last 16,https://www.dartsatlas.com/matches/TlxofiHVswy5,Charlie Green,First,Harry Campbell,1,18,WON,100,121,60,60,95,65,,,,,,,,,,
Ruislip,,,22-11-2025,Last 16,https://www.dartsatlas.com/matches/TlxofiHVswy5,Harry Campbell,First,Charlie Green,2,26,WON,85,60,85,97,30,15,43,78,8,,,,,,,
Ruislip,,,22-11-2025,Last 16,https://www.dartsatlas.com/matches/TlxofiHVswy5,Charlie Green,Second,Harry Campbell,2,24,LOST,45,86,60,85,80,65,60,16,,,,,,,,
Ruislip,,,22-11-2025,Last 16,https://www.dartsatlas.com/matches/TlxofiHVswy5,Harry Campbell,Second,Charlie Green,3,21,LOST,60,22,83,40,80,32,66,,,,,,,,,
Ruislip,,,22-11-2025,Last 16,https://www.dartsatlas.com/matches/TlxofiHVswy5,Charlie Green,First,Harry Campbell,3,24,WON,45,39,45,48,96,140,48,40,,,,,,,,
Ruislip,,,22-11-2025,Last 16,https://www.dartsatlas.com/matches/TlxofiHVswy5,Harry Campbell,First,Charlie Green,4,21,LOST,60,26,99,60,60,84,40,,,,,,,,,
Ruislip,,,22-11-2025,Last 16,https://www.dartsatlas.com/matches/TlxofiHVswy5,Charlie Green,Second,Harry Campbell,4,19,WON,41,121,100,60,99,40,40,,,,,,,,,
Ruislip,,,22-11-2025,Last 16,https://www.dartsatlas.com/matches/TlxofiHVswy5,Harry Campbell,Second,Charlie Green,5,15,LOST,81,140,66,42,60,,,,,,,,,,,
Ruislip,,,22-11-2025,Last 16,https://www.dartsatlas.com/matches/TlxofiHVswy5,Charlie Green,First,Harry Campbell,5,17,WON,45,125,140,81,54,56,,,,,,,,,,
Ruislip,,,22-11-2025,Last 16,https://www.dartsatlas.com/matches/ds8GWHQyKxAk,Rob Message,Second,Luke Jackman,1,27,LOST,46,60,46,60,19,100,45,43,52,,,,,,,
Ruislip,,,22-11-2025,Last 16,https://www.dartsatlas.com/matches/ds8GWHQyKxAk,Luke Jackman,First,Rob Message,1,28,WON,41,46,36,27,84,140,24,29,64,10,,,,,,
Ruislip,,,22-11-2025,Last 16,https://www.dartsatlas.com/matches/ds8GWHQyKxAk,Rob Message,First,Luke Jackman,2,18,WON,100,59,100,100,54,88,,,,,,,,,,
Ruislip,,,22-11-2025,Last 16,https://www.dartsatlas.com/matches/ds8GWHQyKxAk,Luke Jackman,Second,Rob Message,2,15,LOST,15,137,24,64,41,,,,,,,,,,,
Ruislip,,,22-11-2025,Last 16,https://www.dartsatlas.com/matches/ds8GWHQyKxAk,Rob Message,Second,Luke Jackman,3,21,WON,67,81,140,79,44,50,40,,,,,,,,,
Ruislip,,,22-11-2025,Last 16,https://www.dartsatlas.com/matches/ds8GWHQyKxAk,Luke Jackman,First,Rob Message,3,21,LOST,41,58,62,57,42,41,85,,,,,,,,,
Ruislip,,,22-11-2025,Last 16,https://www.dartsatlas.com/matches/ds8GWHQyKxAk,Rob Message,First,Luke Jackman,4,30,LOST,27,121,78,22,79,56,9,52,22,10,,,,,,
Ruislip,,,22-11-2025,Last 16,https://www.dartsatlas.com/matches/ds8GWHQyKxAk,Luke Jackman,Second,Rob Message,4,28,WON,45,46,28,123,81,60,24,76,0,18,,,,,,
Ruislip,,,22-11-2025,Last 16,https://www.dartsatlas.com/matches/ds8GWHQyKxAk,Rob Message,Second,Luke Jackman,5,27,LOST,95,38,58,42,80,85,43,40,16,,,,,,,
Ruislip,,,22-11-2025,Last 16,https://www.dartsatlas.com/matches/ds8GWHQyKxAk,Luke Jackman,First,Rob Message,5,28,WON,85,41,10,41,100,74,140,8,0,2,,,,,,
Ruislip,,,22-11-2025,Last 16,https://www.dartsatlas.com/matches/ds8GWHQyKxAk,Rob Message,First,Luke Jackman,6,21,LOST,45,80,60,5,44,24,56,,,,,,,,,
Ruislip,,,22-11-2025,Last 16,https://www.dartsatlas.com/matches/ds8GWHQyKxAk,Luke Jackman,Second,Rob Message,6,19,WON,85,60,41,180,36,59,40,,,,,,,,,
